<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
SBS,20150121,3.7000,3.9000,3.7000,3.8000,490800,3.7000,3.9000,3.7000,3.8000,0,0,0
SBS,20150120,3.7000,3.8000,3.7000,3.8000,145600,3.7000,3.8000,3.7000,3.8000,0,0,0
SBS,20150119,3.8000,3.8000,3.7000,3.8000,94500,3.8000,3.8000,3.7000,3.8000,0,0,0
SBS,20150116,3.8000,3.9000,3.7000,3.8000,407309,3.8000,3.9000,3.7000,3.8000,0,0,0
SBS,20150115,3.8000,3.9000,3.7000,3.8000,330059,3.8000,3.9000,3.7000,3.8000,0,0,0
SBS,20150114,3.8000,3.8000,3.7000,3.8000,285400,3.8000,3.8000,3.7000,3.8000,0,0,0
SBS,20150113,3.8000,3.9000,3.7000,3.8000,356100,3.8000,3.9000,3.7000,3.8000,0,0,0
SBS,20150112,3.9000,4.2000,3.8000,3.9000,89200,3.9000,4.2000,3.8000,3.9000,300000,0,0
SBS,20150109,3.9000,4.0000,3.8000,4.0000,197530,3.9000,4.0000,3.8000,4.0000,0,0,0
SBS,20150108,3.9000,4.0000,3.9000,3.9000,153200,3.9000,4.0000,3.9000,3.9000,0,0,0
SBS,20150107,3.9000,4.1000,3.9000,3.9000,785114,3.9000,4.1000,3.9000,3.9000,0,0,0
SBS,20150106,3.9000,4.2000,3.8000,4.0000,180100,3.9000,4.2000,3.8000,4.0000,200000,0,0
SBS,20150105,4.0000,4.2000,3.9000,3.9000,194200,4.0000,4.2000,3.9000,3.9000,400000,0,0
SBS,20141231,3.8000,4.0000,3.7000,3.9000,341770,3.8000,4.0000,3.7000,3.9000,400000,50000,0
SBS,20141230,3.7000,3.8000,3.6000,3.8000,193100,3.7000,3.8000,3.6000,3.8000,0,1000,0
SBS,20141229,3.7000,3.8000,3.6000,3.6000,237200,3.7000,3.8000,3.6000,3.6000,0,0,0
SBS,20141226,3.9000,3.9000,3.6000,3.7000,329600,3.9000,3.9000,3.6000,3.7000,0,1000,0
SBS,20141225,4.0000,4.0000,3.8000,3.9000,124400,4.0000,4.0000,3.8000,3.9000,0,0,0
SBS,20141224,4.0000,4.4000,3.9000,4.0000,148029,4.0000,4.4000,3.9000,4.0000,590000,5500,0
SBS,20141223,4.0000,4.4000,4.0000,4.0000,132711,4.0000,4.4000,4.0000,4.0000,300000,1400,0
SBS,20141222,4.0000,4.1000,3.9000,4.0000,257800,4.0000,4.1000,3.9000,4.0000,0,0,0
SBS,20141219,4.1000,4.1000,3.9000,3.9000,454700,4.1000,4.1000,3.9000,3.9000,0,0,0
SBS,20141218,3.9000,4.2000,3.9000,4.1000,435767,3.9000,4.2000,3.9000,4.1000,0,0,0
SBS,20141217,4.1000,4.1000,3.7000,3.9000,630510,4.1000,4.1000,3.7000,3.9000,0,0,0
SBS,20141216,4.1000,4.1000,4.0000,4.1000,258500,4.1000,4.1000,4.0000,4.1000,0,0,0
SBS,20141215,4.2000,4.5000,4.1000,4.1000,295600,4.2000,4.5000,4.1000,4.1000,30000,0,0
SBS,20141212,4.2000,4.2000,4.1000,4.2000,197715,4.2000,4.2000,4.1000,4.2000,0,0,0
SBS,20141211,4.2000,4.2000,4.1000,4.2000,235915,4.2000,4.2000,4.1000,4.2000,0,0,0
SBS,20141210,4.1000,4.3000,4.0000,4.3000,622317,4.1000,4.3000,4.0000,4.3000,0,0,0
SBS,20141209,4.4000,4.8000,4.0000,4.1000,933810,4.4000,4.8000,4.0000,4.1000,370000,0,0
SBS,20141208,4.6000,5.1000,4.3000,4.4000,814410,4.6000,5.1000,4.3000,4.4000,500000,8000,0
SBS,20141205,5.0000,5.0000,4.5000,4.5000,1426505,5.0000,5.0000,4.5000,4.5000,500000,0,0
SBS,20141204,4.3000,4.6000,3.9000,4.6000,1912810,4.3000,4.6000,3.9000,4.6000,371100,0,0
SBS,20141203,4.3000,4.3000,4.2000,4.2000,333600,4.3000,4.3000,4.2000,4.2000,0,0,0
SBS,20141202,4.3000,4.3000,4.2000,4.2000,212800,4.3000,4.3000,4.2000,4.2000,0,0,0
SBS,20141201,4.4000,4.4000,4.3000,4.4000,136041,4.4000,4.4000,4.3000,4.4000,0,0,0
SBS,20141128,4.5000,4.6000,4.3000,4.4000,706710,4.5000,4.6000,4.3000,4.4000,0,0,0
SBS,20141127,4.4000,4.5000,4.3000,4.4000,1110010,4.4000,4.5000,4.3000,4.4000,0,0,0
SBS,20141126,4.5000,4.5000,4.3000,4.3000,956900,4.5000,4.5000,4.3000,4.3000,0,0,0
SBS,20141125,4.4000,4.5000,4.3000,4.4000,1232134,4.4000,4.5000,4.3000,4.4000,0,0,0
SBS,20141124,4.5000,4.6000,4.3000,4.4000,531400,4.5000,4.6000,4.3000,4.4000,0,0,0
SBS,20141121,4.5000,4.6000,4.4000,4.4000,1571300,4.5000,4.6000,4.4000,4.4000,0,5000,0
SBS,20141120,4.5000,4.5000,4.4000,4.5000,360350,4.5000,4.5000,4.4000,4.5000,0,1000,0
SBS,20141119,4.6000,4.6000,4.3000,4.4000,1189600,4.6000,4.6000,4.3000,4.4000,0,0,0
SBS,20141118,4.7000,4.7000,4.6000,4.6000,438060,4.7000,4.7000,4.6000,4.6000,0,0,0
SBS,20141117,4.8000,4.8000,4.6000,4.7000,469800,4.8000,4.8000,4.6000,4.7000,0,0,0
SBS,20141114,4.7000,4.9000,4.7000,4.7000,638319,4.7000,4.9000,4.7000,4.7000,0,0,0
SBS,20141113,4.7000,4.7000,4.7000,4.7000,542006,4.7000,4.7000,4.7000,4.7000,0,0,0
SBS,20141112,4.7000,4.7000,4.6000,4.7000,503500,4.7000,4.7000,4.6000,4.7000,0,0,0
SBS,20141111,4.7000,4.8000,4.7000,4.7000,293300,4.7000,4.8000,4.7000,4.7000,0,2000,0
SBS,20141110,4.8000,4.8000,4.6000,4.8000,356650,4.8000,4.8000,4.6000,4.8000,0,0,0
SBS,20141107,4.7000,4.8000,4.6000,4.8000,342005,4.7000,4.8000,4.6000,4.8000,0,0,0
SBS,20141106,4.8000,4.8000,4.7000,4.8000,310900,4.8000,4.8000,4.7000,4.8000,0,0,0
SBS,20141105,4.9000,4.9000,4.6000,4.8000,1023110,4.9000,4.9000,4.6000,4.8000,0,5000,0
SBS,20141104,4.9000,5.0000,4.8000,4.9000,352300,4.9000,5.0000,4.8000,4.9000,0,2000,2000
SBS,20141103,5.1000,5.1000,4.9000,5.0000,1453750,5.1000,5.1000,4.9000,5.0000,0,0,0
SBS,20141031,5.0000,5.1000,4.8000,4.9000,1309807,5.0000,5.1000,4.8000,4.9000,0,0,0
SBS,20141030,4.9000,5.0000,4.8000,4.9000,1232972,4.9000,5.0000,4.8000,4.9000,0,0,0
SBS,20141029,4.9000,5.1000,4.8000,5.0000,821830,4.9000,5.1000,4.8000,5.0000,0,0,0
SBS,20141028,4.9000,5.0000,4.8000,5.0000,957530,4.9000,5.0000,4.8000,5.0000,0,0,0
SBS,20141027,5.0000,5.2000,4.7000,4.9000,1463340,5.0000,5.2000,4.7000,4.9000,0,0,0
SBS,20141024,5.1000,5.3000,5.1000,5.2000,1615300,5.1000,5.3000,5.1000,5.2000,0,0,0
SBS,20141023,5.3000,5.4000,5.0000,5.1000,1923250,5.3000,5.4000,5.0000,5.1000,0,0,0
SBS,20141022,5.0000,5.3000,4.9000,5.2000,1506174,5.0000,5.3000,4.9000,5.2000,0,0,0
SBS,20141021,4.8000,5.1000,4.8000,4.9000,1635360,4.8000,5.1000,4.8000,4.9000,0,0,0
SBS,20141020,4.7000,4.9000,4.6000,4.7000,974700,4.7000,4.9000,4.6000,4.7000,0,0,0
SBS,20141017,4.7000,4.8000,4.5000,4.6000,803800,4.7000,4.8000,4.5000,4.6000,0,0,0
SBS,20141016,4.7000,4.8000,4.6000,4.7000,854300,4.7000,4.8000,4.6000,4.7000,0,0,0
SBS,20141015,4.8000,4.9000,4.6000,4.8000,685020,4.8000,4.9000,4.6000,4.8000,0,0,0
SBS,20141014,5.2000,5.2000,4.8000,4.8000,2424450,5.2000,5.2000,4.8000,4.8000,0,0,0
SBS,20141013,5.5000,5.6000,5.1000,5.1000,1756550,5.5000,5.6000,5.1000,5.1000,0,0,0
SBS,20141010,5.1000,5.1000,4.8000,5.1000,649850,5.1000,5.1000,4.8000,5.1000,1010000,0,0
SBS,20141009,4.5000,4.8000,4.5000,4.8000,5006290,4.5000,4.8000,4.5000,4.8000,0,4400,0
SBS,20141008,4.4000,4.5000,4.4000,4.5000,191753,4.4000,4.5000,4.4000,4.5000,0,2000,0
SBS,20141007,4.5000,4.5000,4.4000,4.4000,267200,4.5000,4.5000,4.4000,4.4000,0,1000,0
SBS,20141006,4.5000,4.6000,4.4000,4.5000,296235,4.5000,4.6000,4.4000,4.5000,0,0,30
SBS,20141003,4.5000,4.5000,4.4000,4.5000,505110,4.5000,4.5000,4.4000,4.5000,0,1600,0
SBS,20141002,4.6000,4.6000,4.4000,4.5000,337448,4.6000,4.6000,4.4000,4.5000,0,4900,0
SBS,20141001,4.4000,4.6000,4.4000,4.6000,437070,4.4000,4.6000,4.4000,4.6000,0,1000,0
SBS,20140930,4.5000,4.5000,4.4000,4.4000,374460,4.5000,4.5000,4.4000,4.4000,0,0,30000
SBS,20140929,4.4000,4.6000,4.4000,4.5000,513020,4.4000,4.6000,4.4000,4.5000,0,0,0
SBS,20140926,4.3000,4.5000,4.3000,4.4000,272030,4.3000,4.5000,4.3000,4.4000,0,0,0
SBS,20140925,4.3000,4.4000,4.2000,4.4000,686400,4.3000,4.4000,4.2000,4.4000,0,0,0
SBS,20140924,4.4000,4.4000,4.3000,4.4000,209760,4.4000,4.4000,4.3000,4.4000,0,0,0
SBS,20140923,4.4000,4.4000,4.3000,4.3000,461300,4.4000,4.4000,4.3000,4.3000,0,1000,0
SBS,20140922,4.4000,4.5000,4.3000,4.4000,603700,4.4000,4.5000,4.3000,4.4000,0,0,0
SBS,20140919,4.1000,4.4000,4.1000,4.4000,635449,4.1000,4.4000,4.1000,4.4000,0,10000,0
SBS,20140918,4.6000,4.6000,4.1000,4.2000,654220,4.6000,4.6000,4.1000,4.2000,0,31000,0
SBS,20140917,4.4000,4.6000,4.4000,4.5000,1492310,4.4000,4.6000,4.4000,4.5000,0,0,0
SBS,20140916,4.3000,4.3000,4.1000,4.2000,1028940,4.3000,4.3000,4.1000,4.2000,0,32000,0
SBS,20140915,4.5000,4.5000,4.3000,4.3000,802700,4.5000,4.5000,4.3000,4.3000,0,20100,0
SBS,20140912,4.4000,4.5000,4.3000,4.5000,541940,4.4000,4.5000,4.3000,4.5000,0,2000,0
SBS,20140911,4.4000,4.6000,4.4000,4.5000,1495159,4.4000,4.6000,4.4000,4.5000,0,0,0
SBS,20140910,4.4000,4.5000,4.2000,4.5000,836716,4.4000,4.5000,4.2000,4.5000,0,0,0
SBS,20140909,4.9000,4.9000,4.5000,4.5000,1648900,4.9000,4.9000,4.5000,4.5000,0,0,0
SBS,20140908,4.8000,4.9000,4.7000,4.8000,3515672,4.8000,4.9000,4.7000,4.8000,0,0,0
SBS,20140905,4.4000,4.6000,4.3000,4.6000,1575837,4.4000,4.6000,4.3000,4.6000,0,33000,35000
SBS,20140904,4.1000,4.2000,4.1000,4.2000,772186,4.1000,4.2000,4.1000,4.2000,0,0,0
SBS,20140903,3.8000,4.0000,3.8000,4.0000,1614990,3.8000,4.0000,3.8000,4.0000,0,0,0
SBS,20140829,3.7000,3.8000,3.7000,3.8000,290300,3.7000,3.8000,3.7000,3.8000,0,0,0
SBS,20140828,3.7000,3.8000,3.7000,3.8000,180660,3.7000,3.8000,3.7000,3.8000,0,0,0
SBS,20140827,3.7000,3.7000,3.6000,3.7000,121064,3.7000,3.7000,3.6000,3.7000,0,0,0
SBS,20140826,3.8000,3.8000,3.7000,3.7000,279110,3.8000,3.8000,3.7000,3.7000,0,0,0
SBS,20140825,3.8000,3.8000,3.7000,3.7000,289040,3.8000,3.8000,3.7000,3.7000,0,0,0
SBS,20140822,3.7000,3.9000,3.7000,3.8000,377700,3.7000,3.9000,3.7000,3.8000,0,0,0
SBS,20140821,3.7000,3.7000,3.6000,3.7000,211600,3.7000,3.7000,3.6000,3.7000,0,100,0
SBS,20140820,3.7000,3.8000,3.6000,3.8000,61090,3.7000,3.8000,3.6000,3.8000,0,0,0
SBS,20140819,3.7000,3.8000,3.7000,3.8000,171310,3.7000,3.8000,3.7000,3.8000,0,0,0
SBS,20140818,3.7000,3.8000,3.7000,3.8000,174700,3.7000,3.8000,3.7000,3.8000,0,0,0
SBS,20140815,3.7000,3.8000,3.6000,3.7000,190050,3.7000,3.8000,3.6000,3.7000,0,0,0
SBS,20140814,3.7000,3.8000,3.6000,3.7000,123700,3.7000,3.8000,3.6000,3.7000,0,0,0
SBS,20140813,3.7000,3.7000,3.6000,3.7000,94880,3.7000,3.7000,3.6000,3.7000,0,0,0
SBS,20140812,3.7000,3.7000,3.6000,3.6000,153110,3.7000,3.7000,3.6000,3.6000,0,3000,0
SBS,20140811,3.8000,3.8000,3.6000,3.8000,225205,3.8000,3.8000,3.6000,3.8000,0,100,0
SBS,20140808,3.9000,3.9000,3.8000,3.9000,326305,3.9000,3.9000,3.8000,3.9000,0,7600,0
SBS,20140807,3.9000,4.1000,3.9000,4.0000,331700,3.9000,4.1000,3.9000,4.0000,0,50400,0
SBS,20140806,3.7000,3.9000,3.7000,3.9000,1880873,3.7000,3.9000,3.7000,3.9000,4500,100000,0
SBS,20140805,3.4000,3.7000,3.3000,3.7000,768815,3.4000,3.7000,3.3000,3.7000,0,0,0
SBS,20140804,3.3000,3.5000,3.3000,3.4000,136530,3.3000,3.5000,3.3000,3.4000,0,0,0
SBS,20140801,3.4000,3.5000,3.4000,3.5000,134100,3.4000,3.5000,3.4000,3.5000,0,0,0
SBS,20140731,3.5000,3.5000,3.4000,3.4000,73400,3.5000,3.5000,3.4000,3.4000,0,0,0
SBS,20140730,3.5000,3.5000,3.4000,3.4000,107320,3.5000,3.5000,3.4000,3.4000,0,0,0
SBS,20140729,3.5000,3.5000,3.3000,3.4000,163590,3.5000,3.5000,3.3000,3.4000,0,0,10000
SBS,20140728,3.5000,3.6000,3.3000,3.4000,297110,3.5000,3.6000,3.3000,3.4000,0,0,0
SBS,20140725,3.6000,3.7000,3.5000,3.7000,180720,3.6000,3.7000,3.5000,3.7000,0,0,0
SBS,20140724,3.6000,3.7000,3.5000,3.7000,390900,3.6000,3.7000,3.5000,3.7000,0,0,0
SBS,20140723,3.6000,3.7000,3.5000,3.6000,171900,3.6000,3.7000,3.5000,3.6000,0,0,0
SBS,20140722,3.7000,3.7000,3.6000,3.6000,167700,3.7000,3.7000,3.6000,3.6000,0,0,0
SBS,20140721,3.7000,3.8000,3.6000,3.7000,248106,3.7000,3.8000,3.6000,3.7000,0,0,0
SBS,20140718,3.7000,3.8000,3.7000,3.7000,135510,3.7000,3.8000,3.7000,3.7000,0,0,0
SBS,20140717,3.8000,3.8000,3.7000,3.7000,244700,3.8000,3.8000,3.7000,3.7000,0,9000,0
SBS,20140716,3.8000,4.0000,3.8000,3.8000,442950,3.8000,4.0000,3.8000,3.8000,0,0,0
SBS,20140715,3.9000,3.9000,3.8000,3.9000,201850,3.9000,3.9000,3.8000,3.9000,0,0,0
SBS,20140714,4.0000,4.0000,3.6000,3.9000,202610,4.0000,4.0000,3.6000,3.9000,133383,0,0
SBS,20140711,3.9000,4.0000,3.8000,4.0000,370990,3.9000,4.0000,3.8000,4.0000,0,0,0
SBS,20140710,3.7000,4.0000,3.7000,4.0000,1195066,3.7000,4.0000,3.7000,4.0000,0,0,20000
SBS,20140709,3.6000,3.8000,3.6000,3.7000,576050,3.6000,3.8000,3.6000,3.7000,0,0,0
SBS,20140708,3.7000,3.7000,3.5000,3.7000,376310,3.7000,3.7000,3.5000,3.7000,0,0,0
SBS,20140707,3.7000,3.8000,3.7000,3.7000,146110,3.7000,3.8000,3.7000,3.7000,0,0,19000
SBS,20140704,3.7000,3.7000,3.6000,3.7000,318780,3.7000,3.7000,3.6000,3.7000,0,0,0
SBS,20140703,3.6000,3.8000,3.6000,3.7000,490030,3.6000,3.8000,3.6000,3.7000,0,0,0
SBS,20140702,3.6000,3.7000,3.6000,3.7000,247600,3.6000,3.7000,3.6000,3.7000,0,0,0
SBS,20140701,3.6000,3.7000,3.6000,3.7000,127666,3.6000,3.7000,3.6000,3.7000,0,0,0
SBS,20140630,3.5000,3.7000,3.5000,3.7000,143320,3.5000,3.7000,3.5000,3.7000,0,0,200
SBS,20140627,3.7000,3.7000,3.6000,3.7000,73800,3.7000,3.7000,3.6000,3.7000,0,0,0
SBS,20140626,3.8000,3.8000,3.7000,3.7000,156920,3.8000,3.8000,3.7000,3.7000,0,0,0
SBS,20140625,3.7000,3.8000,3.7000,3.8000,244150,3.7000,3.8000,3.7000,3.8000,0,0,0
SBS,20140624,3.6000,3.7000,3.5000,3.7000,272510,3.6000,3.7000,3.5000,3.7000,0,0,0
SBS,20140623,3.7000,3.7000,3.6000,3.7000,151540,3.7000,3.7000,3.6000,3.7000,0,0,0
SBS,20140620,3.6000,3.7000,3.6000,3.7000,114000,3.6000,3.7000,3.6000,3.7000,0,0,0
SBS,20140619,3.7000,3.7000,3.5000,3.7000,382450,3.7000,3.7000,3.5000,3.7000,0,0,0
SBS,20140618,3.8000,3.8000,3.7000,3.8000,246800,3.8000,3.8000,3.7000,3.8000,0,0,0
